epoca,data,resultado,competicao,fase,time,mando,adversario,placar,minutos,gols_no_jogo,jogo,gols_acumulados
2005/06,2004-10-13,E,ECM,R10,Brasil,(C),Colômbia,0-0,90,0,439,328
2004/05,2004-10-16,E,D1,R7,Real Madrid,(F),Real Betis,1-1,90,1,440,329
2004/05,2004-10-19,V,UCL,B,Real Madrid,(C),Dynamo Kyiv,1-0,81,0,441,329
2004/05,2004-10-23,V,D1,R8,Real Madrid,(C),Valencia,1-0,79,0,442,329
2004/05,2004-10-31,V,D1,R9,Real Madrid,(C),Getafe,2-0,90,1,443,330
2004/05,2004-11-03,E,UCL,B,Real Madrid,(F),Dynamo Kyiv,2-2,87,0,444,330
2004/05,2004-11-07,V,D1,R10,Real Madrid,(F),Málaga,0-2,70,0,445,330
2004/05,2004-11-14,V,D1,R11,Real Madrid,(C),Albacete,6-1,90,2,446,332
2005/06,2004-11-17,D,ECM,R11,Brasil,(F),Equador,1-0,90,0,447,332
2004/05,2004-11-20,D,D1,R12,Real Madrid,(F),Barcelona,3-0,90,0,448,332
2004/05,2004-11-23,E,UCL,B,Real Madrid,(C),Bayer Leverkusen,1-1,90,0,449,332
2004/05,2004-11-28,V,D1,R13,Real Madrid,(C),Levante,5-0,90,2,450,334
2004/05,2004-12-05,E,D1,R14,Real Madrid,(F),Villarreal,0-0,64,0,451,334
2004/05,2004-12-08,V,UCL,B,Real Madrid,(F),Roma,0-3,84,1,452,335
2004/05,2004-12-22,D,D1,R17,Real Madrid,(C),Sevilla,0-1,45,0,453,335
2004/05,2005-01-05,V,D1,R15,Real Madrid,(C),Real Sociedad,2-1,88,1,454,336
2004/05,2005-01-09,V,D1,R18,Real Madrid,(F),Atlético de Madrid,0-3,85,2,455,338
2004/05,2005-01-16,V,D1,R19,Real Madrid,(C),Real Zaragoza,3-1,67,1,456,339
2004/05,2005-01-19,E,CR,1/8,Real Madrid,(C),Valladolid,1-1,45,0,457,339
2004/05,2005-01-23,V,D1,R20,Real Madrid,(C),Mallorca,3-1,82,0,458,339
2004/05,2005-02-05,V,D1,R22,Real Madrid,(C),Espanyol,4-0,90,0,459,339
2004/05,2005-02-13,V,D1,R23,Real Madrid,(F),Osasuna,1-2,89,0,460,339
2004/05,2005-02-19,D,D1,R24,Real Madrid,(C),Athletic Bilbao,0-2,23,0,461,339
2004/05,2005-02-22,V,UCL,1/8,Real Madrid,(C),Juventus,1-0,76,0,462,339
2004/05,2005-03-02,V,D1,R26,Real Madrid,(C),Real Betis,3-1,90,0,463,339
2004/05,2005-03-05,E,D1,R27,Real Madrid,(F),Valencia,1-1,90,1,464,340
2004/05,2005-03-09,D,UCL,1/8,Real Madrid,(F),Juventus,2-0 (a.p.),113,0,465,340
