epoca,data,resultado,competicao,fase,time,mando,adversario,placar,minutos,gols_no_jogo,jogo,gols_acumulados
1993/94,1994-11-23,D,UCL,A,Barcelona,(F),Galatasaray,2-1,90,1,333,275
1993/94,1994-11-26,D,D1,R12,Barcelona,(C),Sevilla,0-1,90,0,334,275
1993/94,1994-12-02,E,D1,R13,Barcelona,(C),Deportivo,1-1,90,0,335,275
1993/94,1994-12-07,E,UCL,A,Barcelona,(C),IFK Goteborg,1-1,90,0,336,275
1993/94,1994-12-10,V,D1,R14,Barcelona,(F),Celta de Vigo,2-4,90,1,337,276
1993/94,1994-12-20,E,D1,R15,Barcelona,(C),Real Betis,1-1,90,0,338,276
1993/94,1995-01-06,D,D1,R16,Barcelona,(F),Real Madrid,5-0,45,0,339,276
1993/94,1995-02-12,E,RJ1,B,Flamengo,(F),Fluminense,0-0,90,0,340,276
1993/94,1995-02-15,V,RJ1,B,Flamengo,(F),Americano,0-3,90,1,341,277
1993/94,1995-02-17,V,RJ1,B,Flamengo,(C),Campo Grande-RJ,3-1,90,2,342,279
1993/94,1995-02-19,V,RJ1,B,Flamengo,(C),Bangu,3-1,90,1,343,280
1993/94,1995-02-24,E,RJ1,B,Flamengo,(C),Volta Redonda,3-3,90,2,344,282
1993/94,1995-03-02,V,RJ1,B,Flamengo,(F),Madureira,0-2,90,1,345,283
1993/94,1995-03-05,V,RJ1,B,Flamengo,(C),Friburguense,3-1,90,1,346,284
1993/94,1995-03-07,V,CB,1PE,Flamengo,(F),Sousa,0-1,90,1,347,285
1993/94,1995-03-12,D,RJ1,B,Flamengo,(C),Fluminense,1-3,90,0,348,285
1993/94,1995-03-12,V,RJ1,B,Flamengo,(F),Campo Grande-RJ,0-3,90,2,349,287
1993/94,1995-03-15,V,RJ1,B,Flamengo,(C),Americano,2-0,90,1,350,288
1993/94,1995-03-20,E,RJ1,B,Flamengo,(F),Bangu,2-2,n/d,0,351,288
1993/94,1995-03-23,V,RJ1,F,Flamengo,(C),Botafogo,3-2,90,3,352,291
1993/94,1995-03-26,V,RJ1,OCT,Flamengo,(C),Entrerriense,6-0,90,3,353,294
1993/94,1995-04-02,V,RJ1,OCT,Flamengo,(F),America-RJ,1-3,90,2,354,296
1993/94,1995-04-05,V,CB,1F,Flamengo,(F),Gama,1-2,n/d,0,355,296
1993/94,1995-04-30,D,RJ1,OCT,Flamengo,(F),Fluminense,4-3,90,0,356,296
1993/94,1995-05-07,V,RJ1,OCT,Flamengo,(F),Vasco,0-1,90,1,357,297
1993/94,1995-05-10,V,CB,QF,Flamengo,(F),Cruzeiro,0-1,90,0,358,297
1993/94,1995-05-14,V,RJ1,OCT,Flamengo,(F),Entrerriense,1-2,90,2,359,299
1993/94,1995-05-17,E,CB,QF,Flamengo,(C),Cruzeiro,1-1,90,0,360,299
1993/94,1995-05-20,V,RJ1,OCT,Flamengo,(C),America-RJ,2-1,90,1,361,300
1993/94,1995-05-23,V,CB,SF,Flamengo,(C),Grêmio,2-1,90,0,362,300
1993/94,1995-06-11,V,RJ1,OCT,Flamengo,(C),Botafogo,1-0,n/d,0,363,300
1993/94,1995-06-18,V,RJ1,OCT,Flamengo,(C),Volta Redonda,5-0,90,2,364,302
1993/94,1995-06-25,D,RJ1,OCT,Flamengo,(F),Fluminense,3-2,90,1,365,303
1993/94,1995-08-27,V,D1,A,Flamengo,(C),Red Bull Bragantino,2-1,90,1,366,304
1993/94,1995-08-31,E,D1,A,Flamengo,(F),Guarani,0-0,90,0,367,304
1993/94,1995-09-03,D,D1,A,Flamengo,(C),Palmeiras,1-2,90,1,368,305
1993/94,1995-09-06,D,D1,A,Flamengo,(F),Paysandu,2-0,90,0,369,305
1993/94,1995-09-09,D,D1,A,Flamengo,(F),Corinthians,2-1,90,1,370,306
1993/94,1995-09-13,V,D1,A,Flamengo,(F),Juventude,0-2,82,0,371,306
1993/94,1995-09-21,E,D1,A,Flamengo,(C),Grêmio,2-2,90,2,372,308
1993/94,1995-09-24,D,D1,A,Flamengo,(C),Botafogo,1-3,90,0,373,308
1993/94,1995-09-28,D,D1,A,Flamengo,(C),Vitória,0-1,90,0,374,308
1993/94,1995-10-03,V,SCL,1F,Flamengo,(C),Vélez Sarsfield,3-0,90,1,375,309
1993/94,1995-10-15,V,D1,B,Flamengo,(C),Criciúma,1-0,90,1,376,310
1993/94,1995-10-18,E,D1,B,Flamengo,(F),Fluminense,0-0,90,0,377,310
1993/94,1995-10-21,E,D1,B,Flamengo,(F),Bahia,2-2,90,2,378,312
